qb_wr_pair,qb_id,receiver_id,chemistry_mean,chemistry_se,chemistry_q025,chemistry_q975
00-0030520_00-0035313,00-0030520,00-0035313,0.0010356562057200255,0.05217669885277347,-0.1068987255,0.10855334200000004
00-0030520_00-0035535,00-0030520,00-0035535,-0.017618534838014822,0.054745555805855224,-0.14335846524999998,0.08424564777500002
00-0030520_00-0035831,00-0030520,00-0035831,0.0022889436586539997,0.051651564793815344,-0.105058917,0.11197241275000004
00-0030520_00-0036254,00-0030520,00-0036254,0.008227291986026751,0.05496599887344821,-0.09919920705,0.12259653275000004
00-0030520_00-0036268,00-0030520,00-0036268,0.0028908131935501498,0.0520791714060154,-0.10771901825,0.11594395975
00-0030520_00-0036913,00-0030520,00-0036913,0.008020684389447573,0.05488490890127103,-0.103415076,0.12967789450000003
00-0030533_00-0033466,00-0030533,00-0033466,-8.347912861434994e-4,0.05482492963414322,-0.11393432525,0.11621523924999999
00-0030533_00-0035689,00-0030533,00-0035689,-0.0011575026297962496,0.0529742488587342,-0.11584969175,0.10987293400000002
00-0030533_00-0036196,00-0030533,00-0036196,0.005376848899577343,0.05576459601626216,-0.10689169374999999,0.12364364750000009
00-0030565_00-0030068,00-0030565,00-0030068,-0.005437168640999896,0.05210140536521775,-0.11498182925,0.10309551000000002
00-0030565_00-0032211,00-0030565,00-0032211,0.010093572980874248,0.04712927370952597,-0.08148845045000001,0.11155522875
00-0030565_00-0032951,00-0030565,00-0032951,-0.003968731039309701,0.05195566212001558,-0.11377616725,0.10312658500000012
00-0030565_00-0033895,00-0030565,00-0033895,0.0013835414763343499,0.05289312039495484,-0.10571536749999999,0.11498987000000002
00-0030565_00-0034159,00-0030565,00-0034159,0.016436693400553926,0.053113755234771444,-0.08316218360000001,0.13603442100000002
00-0030565_00-0034750,00-0030565,00-0034750,-0.0022656356213749495,0.05260664302282557,-0.11098936574999999,0.10421492075000001
00-0030565_00-0035594,00-0030565,00-0035594,0.007458579991883817,0.05286459649310026,-0.1011162335,0.12126991775
00-0030565_00-0035640,00-0030565,00-0035640,0.0156524394039857,0.047064420310037165,-0.0738866089,0.1185344915
00-0030565_00-0035644,00-0030565,00-0035644,0.0246409638799215,0.05138896463044031,-0.06760333807499999,0.14404713
00-0030565_00-0035860,00-0030565,00-0035860,-1.6549289671582453e-4,0.05449159277624992,-0.11876484825,0.11604075225000002
00-0030565_00-0035891,00-0030565,00-0035891,0.0022047812951984007,0.05450203886966914,-0.1095108885,0.11502442625
00-0030565_00-0036244,00-0030565,00-0036244,-0.004958901936885249,0.052388286829835214,-0.12087776575,0.10019312450000001
00-0030565_00-0036247,00-0030565,00-0036247,8.046296378884991e-4,0.05176107688857744,-0.1046911825,0.11044752825000002
00-0030565_00-0036425,00-0030565,00-0036425,0.00912362761988015,0.054764281361020864,-0.1010536375,0.12680810575
00-0030565_00-0036620,00-0030565,00-0036620,0.001696693256530674,0.05320402731737134,-0.10726266150000001,0.11340034000000003
00-0030565_00-0036810,00-0030565,00-0036810,0.002425884298070836,0.055201575633679466,-0.11429835199999999,0.12058492625000002
00-0030565_00-0038134,00-0030565,00-0038134,-0.0011440963245920508,0.04950204325999319,-0.1051181585,0.10151461550000003
00-0030565_00-0038543,00-0030565,00-0038543,0.006646072335182726,0.048329602331654446,-0.092149139775,0.11459976475000001
00-0030565_00-0038752,00-0030565,00-0038752,4.3785034346642467e-4,0.053134333734663,-0.112920741,0.11367654875000005
00-0030565_00-0039165,00-0030565,00-0039165,0.005939877781162723,0.051578302435052195,-0.097895102075,0.1170077105
00-0030565_00-0039793,00-0030565,00-0039793,-0.009450210879262901,0.053485423258586885,-0.12332540875,0.094694086375
00-0031237_00-0031166,00-0031237,00-0031166,4.299421824370492e-4,0.05420540666624702,-0.11058869025,0.11524790825
00-0031237_00-0031687,00-0031237,00-0031687,0.0016816804135351747,0.05195315563097275,-0.1037956925,0.11256816075000003
00-0031237_00-0032063,00-0031237,00-0032063,-0.004206014252197,0.050962987662376745,-0.11052548074999999,0.09591259255
00-0031237_00-0032144,00-0031237,00-0032144,-0.0016592563352455006,0.052348854610792576,-0.11233323525,0.10872297975000002
00-0031237_00-0032688,00-0031237,00-0032688,0.01709859471752,0.053612685722938876,-0.08485476545000001,0.13340880100000002
00-0031237_00-0033040,00-0031237,00-0033040,0.015574954737344427,0.05308289218701673,-0.086090605275,0.13586424200000005
00-0031237_00-0033111,00-0031237,00-0033111,0.0034296715097600003,0.053994825047293325,-0.10706230750000001,0.11748333575000007
00-0031237_00-0033280,00-0031237,00-0033280,0.008852250158082567,0.05337439026075173,-0.09733199995,0.12758550200000002
00-0031237_00-0033282,00-0031237,00-0033282,0.013664474158478622,0.051695204686031775,-0.08660119887500001,0.13019851025
00-0031237_00-0033375,00-0031237,00-0033375,-1.2079022265775091e-4,0.052902993172045165,-0.112584052,0.11254121175000004
00-0031237_00-0033576,00-0031237,00-0033576,-0.001697178461795299,0.05375361741300495,-0.11411633899999998,0.10603617825000002
00-0031237_00-0034115,00-0031237,00-0034115,7.750740397205496e-4,0.05216226550011509,-0.102467616,0.1058224685
00-0031237_00-0034348,00-0031237,00-0034348,0.0026852481325749995,0.049068772778311905,-0.099228784325,0.10430391925
00-0031237_00-0034365,00-0031237,00-0034365,-0.013051249827678276,0.05475475242405286,-0.133636668,0.09169488617500002
00-0031237_00-0034487,00-0031237,00-0034487,-0.0015473008473237747,0.05311847267281923,-0.11564787275,0.11353933725000001
00-0031237_00-0034827,00-0031237,00-0034827,0.014096233484423399,0.05232699745763196,-0.082510712625,0.13214289425000003
00-0031237_00-0034829,00-0031237,00-0034829,2.3572352245607576e-4,0.05319020691350541,-0.1154501315,0.11472015375000003
00-0031237_00-0035644,00-0031237,00-0035644,0.0019734930905378747,0.04896269039863951,-0.097199633875,0.10626498900000006
00-0031237_00-0035864,00-0031237,00-0035864,0.0013268579151609512,0.055175154601775536,-0.11518617149999999,0.11897126200000004
00-0031237_00-0035957,00-0031237,00-0035957,5.240789205756008e-4,0.05256657107711617,-0.10900126749999998,0.10818212300000003
00-0031237_00-0036407,00-0031237,00-0036407,0.006233290692463849,0.052941587077996136,-0.10197142,0.11888224750000005
00-0031237_00-0036412,00-0031237,00-0036412,-1.0210089728825027e-4,0.05433928009191385,-0.113557562,0.11412140800000001
00-0031237_00-0036423,00-0031237,00-0036423,0.003365284850586749,0.053720121681379664,-0.10393626099999999,0.123284219
00-0031237_00-0036613,00-0031237,00-0036613,0.005571921757846999,0.055168873555848374,-0.10471563,0.12616389575
00-0031237_00-0036997,00-0031237,00-0036997,0.008108523370977,0.0515201139742302,-0.09195206554999999,0.11993590850000001
00-0031280_00-0022127,00-0031280,00-0022127,-0.007152379055655225,0.052808913336817,-0.11962936,0.10020651400000005
00-0031280_00-0026189,00-0031280,00-0026189,0.0030366543302019983,0.05415478312190069,-0.11352686499999999,0.12006384425
00-0031280_00-0029239,00-0031280,00-0029239,0.0032272198615607497,0.05535833594953673,-0.11409805024999999,0.12319898150000001
00-0031280_00-0030107,00-0031280,00-0030107,0.0035258315820826495,0.053643615749285174,-0.10707114949999999,0.12062500850000002
00-0031280_00-0031381,00-0031280,00-0031381,-0.0054240983000270505,0.04925731857537183,-0.10674621975,0.0970662025
00-0031280_00-0031549,00-0031280,00-0031549,0.0134837779165942,0.05147322960125884,-0.08582100810000001,0.12507065025000003
00-0031280_00-0031610,00-0031280,00-0031610,-0.015387438939853726,0.048157530607211445,-0.11909685575,0.07916806410000006
00-0031280_00-0032104,00-0031280,00-0032104,-0.0011492265510727254,0.053846222717382326,-0.11749626025,0.10963092875000001
00-0031280_00-0032741,00-0031280,00-0032741,4.6756933460267536e-4,0.05543316221427553,-0.11609388300000001,0.11893217025000001
00-0031280_00-0032765,00-0031280,00-0032765,0.0075176358767708494,0.05347508440304485,-0.0991234832,0.1248730962500001
00-0031280_00-0032972,00-0031280,00-0032972,0.0014193133084810018,0.05493391555326946,-0.11215453324999998,0.11460411875
00-0031280_00-0033025,00-0031280,00-0033025,-0.0032249423462473005,0.05354110562192336,-0.11687511425,0.10899555200000006
00-0031280_00-0033118,00-0031280,00-0033118,0.016207229933117587,0.05274025977705274,-0.082116801475,0.13606653950000003
00-0031280_00-0033555,00-0031280,00-0033555,-0.009319867084790025,0.05018188854389254,-0.11910327249999998,0.09261213572500002
00-0031280_00-0033681,00-0031280,00-0033681,-0.0020491674698553744,0.05299495509817764,-0.11246923125,0.10594872775000003
00-0031280_00-0033891,00-0031280,00-0033891,0.0024406789125634497,0.050892596394821556,-0.10451488974999999,0.10694438400000005
00-0031280_00-0033906,00-0031280,00-0033906,0.001403100361890425,0.04783750839172687,-0.09726988745000001,0.10234924300000002
00-0031280_00-0033948,00-0031280,00-0033948,-0.02149609691932925,0.055504735101153106,-0.143814316,0.080329897825
00-0031280_00-0034272,00-0031280,00-0034272,0.010349122197037324,0.05266182711049667,-0.08961987692500001,0.12927409800000003
00-0031280_00-0034317,00-0031280,00-0034317,0.0014920911686032254,0.05279096222635154,-0.10768141474999998,0.11127305100000011
00-0031280_00-0034418,00-0031280,00-0034418,0.002114952843233326,0.054431498526775875,-0.11213162,0.12166004650000004
00-0031280_00-0034860,00-0031280,00-0034860,-0.00219163038254355,0.05370288465003554,-0.11673343624999999,0.11108183250000003
00-0031280_00-0034981,00-0031280,00-0034981,-0.0115099423939996,0.050316591282870186,-0.121732065,0.08824315922500005
00-0031280_00-0034983,00-0031280,00-0034983,0.006552675342642443,0.047384318607430746,-0.0875789191,0.10896368000000001
00-0031280_00-0035125,00-0031280,00-0035125,0.003944524402486475,0.05435279372001715,-0.10488075474999999,0.11719485700000003
00-0031280_00-0035562,00-0031280,00-0035562,-2.4340527915799943e-4,0.05141373384807466,-0.10915847000000001,0.10734760200000003
00-0031280_00-0035700,00-0031280,00-0035700,0.004651444307978501,0.04811851561747015,-0.09336159087500001,0.10815361575
00-0031280_00-0035860,00-0031280,00-0035860,0.0019088251719090003,0.05372219300742844,-0.10748116175,0.11449526825000002
00-0031280_00-0036040,00-0031280,00-0036040,0.007692793417029499,0.05259997268290412,-0.101439303,0.12526017700000003
00-0031280_00-0036357,00-0031280,00-0036357,0.019778400954944902,0.05378086603090821,-0.07925377624999999,0.1377872717500001
00-0031280_00-0036364,00-0031280,00-0036364,0.0029339235367288248,0.053507878370353125,-0.10131180975,0.11473609625
00-0031280_00-0036365,00-0031280,00-0036365,-4.460493051299879e-5,0.051791840509760094,-0.108477916,0.10936615600000002
00-0031280_00-0037231,00-0031280,00-0037231,-0.007235680805720089,0.05324629922933435,-0.12326634025000001,0.09878153705000005
00-0031280_00-0037239,00-0031280,00-0037239,0.0050535365931968,0.04874223652606644,-0.09606961975,0.10465157600000001
00-0031280_00-0037545,00-0031280,00-0037545,0.0026814619698247756,0.04846518392723695,-0.095822030425,0.10490598850000003
00-0031280_00-0038551,00-0031280,00-0038551,0.006137057379365949,0.05244150862934892,-0.104227765,0.11664583225000005
00-0031280_00-0038612,00-0031280,00-0038612,0.00431467227695035,0.052916929205666624,-0.1062245285,0.11400964450000002
00-0031280_00-0039623,00-0031280,00-0039623,-0.014645691339373148,0.05402429625344096,-0.13771648575,0.08997201405000003
00-0031345_00-0029632,00-0031345,00-0029632,-0.00116773485487055,0.05142033362544782,-0.1085191345,0.10393886325000005
00-0031345_00-0029892,00-0031345,00-0029892,0.011676596251730748,0.05380351444522717,-0.09123361225,0.12950540075000003
00-0031345_00-0030472,00-0031345,00-0030472,0.0010679678676459197,0.05291746395234526,-0.1069729035,0.11195854200000001
00-0031345_00-0031376,00-0031345,00-0031376,-0.01183404721453805,0.05336683574038031,-0.13236236975,0.09169901227500002
00-0031345_00-0031381,00-0031345,00-0031381,-8.103886884687999e-4,0.05149659496974217,-0.11102965975,0.10629425400000005
00-0031345_00-0031687,00-0031345,00-0031687,0.008551760092361249,0.05384603916823832,-0.09791656567500001,0.12330834625
00-0031345_00-0032058,00-0031345,00-0032058,0.00443135403091675,0.053189551787277314,-0.10319730625,0.11508548375000002
00-0031345_00-0032104,00-0031345,00-0032104,-0.0024811923893016266,0.05481100751272664,-0.11738156825,0.10804925150000004
00-0031345_00-0032775,00-0031345,00-0032775,0.0038143855221053503,0.05386239963893824,-0.11052366975000001,0.11648179475
00-0031345_00-0033110,00-0031345,00-0033110,-1.3119827039399998e-4,0.05195028205123113,-0.11061602275,0.10800684975000004
00-0031345_00-0033280,00-0031345,00-0033280,0.002381286625452998,0.053789969053303584,-0.10977586874999999,0.11249846625
00-0031345_00-0033288,00-0031345,00-0033288,0.01194283873996745,0.0498785636336905,-0.082350803175,0.12344004050000001
00-0031345_00-0033292,00-0031345,00-0033292,-0.006612897400281976,0.05331764493745525,-0.119924096,0.09912248865000006
00-0031345_00-0033307,00-0031345,00-0033307,-0.001271642058945998,0.052292223523147455,-0.10704137775,0.10719776100000004
00-0031345_00-0034115,00-0031345,00-0034115,0.002727062749426499,0.05398300091321407,-0.10521867,0.1176387145
00-0031345_00-0034407,00-0031345,00-0034407,-0.00164861684399925,0.054657340653819546,-0.115600074,0.11242351325
00-0031345_00-0034487,00-0031345,00-0034487,-0.004566803043507925,0.052346166758732444,-0.11960787675,0.10623848875000003
00-0031345_00-0034960,00-0031345,00-0034960,0.0031248092810049984,0.05320843579884342,-0.10565471975,0.11900913275000004
00-0031345_00-0034983,00-0031345,00-0034983,-3.0696664875022524e-4,0.05355825518513385,-0.11632399924999999,0.11170952275000003
00-0031345_00-0035700,00-0031345,00-0035700,0.0013152039332790006,0.05249774890083068,-0.10999953525,0.1095281145
00-0031345_00-0035719,00-0031345,00-0035719,0.033664718174834504,0.051594061531919574,-0.05132030262500001,0.15357980675000005
00-0031345_00-0035806,00-0031345,00-0035806,-0.01138692845177875,0.05183306434493815,-0.12484107274999999,0.08725879717500004
00-0031345_00-0036259,00-0031345,00-0036259,-0.0057129133234054,0.054107049528025794,-0.11872662199999999,0.10458557850000004
00-0031345_00-0036261,00-0031345,00-0036261,0.013411439365727224,0.050745780838299545,-0.080281391125,0.12456709975000003
00-0031345_00-0036427,00-0031345,00-0036427,-0.0016504067995058921,0.0538973729748059,-0.11416805724999998,0.10992105850000004
00-0031345_00-0036567,00-0031345,00-0036567,0.0096336986490742,0.052866810207536946,-0.091509609075,0.12403058800000001
00-0031345_00-0036849,00-0031345,00-0036849,-0.003591838283827,0.05369296603296302,-0.1169354105,0.10551134350000008
00-0031345_00-0036984,00-0031345,00-0036984,-0.0046933750421851265,0.054887862132368175,-0.12335466325,0.11284563825
00-0031345_00-0037557,00-0031345,00-0037557,0.001251334136451126,0.053202495022615946,-0.10873416475,0.1152131970000001
00-0031345_00-0039066,00-0031345,00-0039066,0.0075303890420686,0.053228330805080964,-0.0980688549,0.12355569025000002
00-0031345_00-0039751,00-0031345,00-0039751,0.004558465126386,0.05411553230214945,-0.10465111225,0.11959696675000006
00-0031395_00-0031544,00-0031395,00-0031544,0.0030989837666181,0.0532682939351941,-0.10120465725,0.1159633855
00-0031395_00-0031763,00-0031395,00-0031763,-9.954932582830005e-4,0.05299881600294286,-0.11430302875000001,0.1090811565
00-0031395_00-0032009,00-0031395,00-0032009,-0.0030492961831179994,0.053172993124055185,-0.11954754100000001,0.10725830750000002
00-0031395_00-0033045,00-0031395,00-0033045,0.002686066566515751,0.053042365104510485,-0.10848836075,0.11344715225000003
00-0031395_00-0033611,00-0031395,00-0033611,-0.0043361481635698735,0.05282239854648785,-0.1149600805,0.09952989997500007
00-0031395_00-0034383,00-0031395,00-0034383,0.0020725586619693504,0.05103341671147463,-0.103180854,0.11235479800000002
00-0031395_00-0034418,00-0031395,00-0034418,-0.002778913299034249,0.05209049255897377,-0.11131868674999999,0.104453824
00-0031395_00-0034764,00-0031395,00-0034764,-0.002154083463745552,0.05428860964215231,-0.11698137599999998,0.11286869575000001
00-0031395_00-0035659,00-0031395,00-0035659,0.002040167822118026,0.05437617535491311,-0.10933164125,0.12140719775000001
00-0031395_00-0036328,00-0031395,00-0036328,0.0019297659415736,0.05325477669966384,-0.10846842575,0.11210873150000003
00-0031395_00-0036358,00-0031395,00-0036358,0.0032973092510658266,0.05223388244138102,-0.10580099650000001,0.11547256000000006
00-0031503_00-0028237,00-0031503,00-0028237,-5.211518676427e-4,0.05249128490197596,-0.11154457375,0.11042971800000005
00-0031503_00-0030085,00-0031503,00-0030085,-0.009506635797499751,0.05431790794633543,-0.1295734525,0.09949333622500002
00-0031503_00-0031382,00-0031503,00-0031382,0.006130228511254999,0.05295899412778403,-0.10085675475,0.121524574
00-0031503_00-0032200,00-0031503,00-0032200,0.00207177768649645,0.05496985512382582,-0.11228010525,0.11689813450000001
00-0031503_00-0032765,00-0031503,00-0032765,6.881788186155738e-4,0.05245986855881531,-0.10811632125000001,0.112755179
00-0031503_00-0033885,00-0031503,00-0033885,-0.05481927122472238,0.06321842496571572,-0.2049599,0.03923120267500003
00-0031503_00-0033906,00-0031503,00-0033906,6.112854771957503e-4,0.05020988361594684,-0.102684192,0.1030373140000001
00-0031503_00-0034364,00-0031503,00-0034364,0.005223427599320426,0.0532454920021144,-0.10116646275,0.11755910825
00-0031503_00-0034765,00-0031503,00-0034765,0.00542471769977825,0.05377056153942238,-0.1039491335,0.12273256950000001
00-0031503_00-0035215,00-0031503,00-0035215,0.002944959905254681,0.05281507546505525,-0.10504175874999999,0.11547122400000003
00-0031503_00-0036040,00-0031503,00-0036040,7.849216414939993e-4,0.05129069754682878,-0.10832089375,0.10574921675
00-0031503_00-0036219,00-0031503,00-0036219,-0.0013392584460317509,0.055240727120304055,-0.11949096025,0.11554645675000003
00-0031503_00-0036407,00-0031503,00-0036407,0.0366950978232995,0.05613836163669733,-0.0574237621,0.16386762275000002
00-0031503_00-0036422,00-0031503,00-0036422,-0.004874357125010599,0.05350114268672809,-0.12116217775,0.1051238005
00-0031503_00-0036980,00-0031503,00-0036980,0.0012538465232690003,0.050437789907627775,-0.10683280125,0.10690258875000001
00-0031503_00-0037239,00-0031503,00-0037239,0.014478603858345176,0.052285965591502344,-0.082869730475,0.13084364950000002
00-0031503_00-0037267,00-0031503,00-0037267,-0.001789816001611749,0.05214990479165906,-0.110545645,0.10646504250000002
00-0031503_00-0037300,00-0031503,00-0037300,-0.002051433324223951,0.054335586022281765,-0.1155455,0.10910903875000001
00-0031503_00-0037545,00-0031503,00-0037545,-0.012243665819989,0.05416087954057249,-0.13214666525000002,0.09129993810000002
00-0031503_00-0038979,00-0031503,00-0038979,0.0057055480112684,0.05216179078631034,-0.09985442602499998,0.11785773325000004
00-0031800_00-0031763,00-0031800,00-0031763,0.002788494025078098,0.052307409624683464,-0.10874794025,0.11172393400000001
00-0031800_00-0032009,00-0031800,00-0032009,-0.007824733711874497,0.05200392191816437,-0.11912003474999999,0.09705026022500002
00-0031800_00-0032602,00-0031800,00-0032602,0.02011715999304948,0.05247591225296692,-0.078524028475,0.13827375975000003
00-0031800_00-0032782,00-0031800,00-0032782,-0.001664749612685625,0.05340793898045865,-0.11118843125,0.10642199150000003
00-0031800_00-0032975,00-0031800,00-0032975,-0.0022502293646025746,0.05333206429966146,-0.11568070625,0.10726474675000001
00-0031800_00-0033282,00-0031800,00-0033282,0.010429385698948674,0.051921918492141006,-0.08924616535,0.12544612100000002
00-0031800_00-0033555,00-0031800,00-0033555,0.004045265760169475,0.05616491289638407,-0.1137232515,0.1254686305
00-0031800_00-0033611,00-0031800,00-0033611,-0.014247649081836525,0.05395331340312762,-0.13636428225,0.08632908047500001
00-0031800_00-0033858,00-0031800,00-0033858,-0.014797130500849926,0.05361095742715006,-0.135346992,0.08951330930000002
00-0031800_00-0034104,00-0031800,00-0034104,0.0037765848058154243,0.05054438125824043,-0.099771166875,0.110318467
00-0031800_00-0034854,00-0031800,00-0034854,0.00689793309719255,0.050986043165607696,-0.09659681615000001,0.11590531275
00-0031800_00-0034928,00-0031800,00-0034928,0.0016052257028674995,0.05352484393114484,-0.109761527,0.11097080100000004
00-0031800_00-0035659,00-0031800,00-0035659,0.01541673177161725,0.04689320100196352,-0.07461146869999999,0.11988459300000004
00-0031800_00-0036328,00-0031800,00-0036328,-0.012328827237004776,0.05396236866918963,-0.13569723775,0.09300429855
00-0031800_00-0036415,00-0031800,00-0036415,-0.005222137099645677,0.054342213528119444,-0.11910264475,0.10341292100000002
00-0031800_00-0036626,00-0031800,00-0036626,-0.0017821383002834992,0.0548704102549381,-0.11810740474999999,0.1137214125000001
00-0031800_00-0036628,00-0031800,00-0036628,0.008203265361229268,0.05369520261659148,-0.1003178325,0.12281999925000002
00-0031800_00-0036671,00-0031800,00-0036671,-0.002130374996046651,0.05505336827937152,-0.11874208724999999,0.11262321625
00-0031800_00-0036755,00-0031800,00-0036755,0.003515871219581601,0.054477941905159324,-0.10833934275,0.11924887950000004
00-0031800_00-0036970,00-0031800,00-0036970,-0.00750532549730705,0.05367293653649088,-0.12161741725,0.0996437419
00-0031800_00-0037168,00-0031800,00-0037168,0.0012200713235789983,0.051554609685754475,-0.099722387325,0.11297431850000007
00-0031800_00-0037238,00-0031800,00-0037238,0.0013572377754952753,0.05318584420124125,-0.110046454,0.11586890225
00-0031800_00-0037741,00-0031800,00-0037741,0.008992681870460368,0.05361310263720362,-0.097612486875,0.12504033800000003
00-0031800_00-0037746,00-0031800,00-0037746,9.446820388519992e-4,0.05324283024463914,-0.1109881125,0.11711401475000001
00-0031800_00-0038542,00-0031800,00-0038542,-0.0164715268375691,0.05404701675778592,-0.14015069074999997,0.08340268802500012
00-0032156_00-0027966,00-0032156,00-0027966,-0.001314399670988,0.052967300881825434,-0.11303030724999999,0.10973671175
00-0032156_00-0028002,00-0032156,00-0028002,-0.007856758816628999,0.054656342788458434,-0.1287264875,0.10035233000000017
00-0032156_00-0030085,00-0032156,00-0030085,1.492155001447498e-4,0.05372229099615074,-0.11578681774999999,0.11278389175
00-0032156_00-0032200,00-0032156,00-0032200,-0.0022650304708364505,0.055011201715466196,-0.11742118050000001,0.11414873725000003
00-0032156_00-0033906,00-0032156,00-0033906,0.003330676254262199,0.05343903979033646,-0.10604642874999999,0.11475349875000002
00-0032156_00-0034270,00-0032156,00-0034270,-0.002383069887715879,0.0522692140599628,-0.1124259575,0.104765185
00-0032156_00-0034521,00-0032156,00-0034521,-0.0015435237294073511,0.053104815451081186,-0.11471174625,0.11189248450000001
00-0032156_00-0034765,00-0032156,00-0034765,0.0023992101514142255,0.05627610488837967,-0.1133215815,0.1209467
00-0032156_00-0035215,00-0032156,00-0035215,-0.009101614363883601,0.054970135425625115,-0.12708414575,0.10264559675
00-0032156_00-0035406,00-0032156,00-0035406,0.002435275741013326,0.05329337026633845,-0.10891911124999999,0.1129836660000001
00-0032156_00-0035685,00-0032156,00-0035685,0.002120470604159274,0.054916150630562474,-0.11314264025,0.11737488800000007
00-0032156_00-0036040,00-0032156,00-0036040,0.0020469791301783503,0.052620833611648384,-0.10419695075,0.11471287499999999
00-0032156_00-0036219,00-0032156,00-0036219,-0.0012343367261120493,0.053872012561178455,-0.112238432,0.10864672125000002
00-0032156_00-0036290,00-0032156,00-0036290,-0.0028098286507318997,0.05362505861227554,-0.11201788575,0.10637452450000001
00-0032156_00-0036326,00-0032156,00-0036326,0.0024774811600833733,0.05324427357246462,-0.10528333225,0.11635433500000002
00-0032156_00-0036422,00-0032156,00-0036422,-0.005010335697331721,0.05138683677296373,-0.115822731,0.09789565207500002
00-0032156_00-0036510,00-0032156,00-0036510,0.0018168351506550392,0.05327734396610889,-0.10756929524999999,0.11575932000000011
00-0032156_00-0037740,00-0032156,00-0037740,-0.005968644953333666,0.052513478186539425,-0.1169072285,0.10216948100000002
00-0032156_00-0038120,00-0032156,00-0038120,0.00106105918543235,0.05236981932002287,-0.10862651724999998,0.10995857100000002
00-0032156_00-0038389,00-0032156,00-0038389,-3.7266956077685134e-4,0.05261894344546559,-0.10604106675000001,0.10899363025000001
00-0032156_00-0038492,00-0032156,00-0038492,-5.592730423668998e-4,0.05344428320445378,-0.11260047200000001,0.11006448425000002
00-0032156_00-0038496,00-0032156,00-0038496,-0.010359707580212575,0.05442518492246839,-0.12988426674999998,0.09648799985000003
00-0032245_00-0033893,00-0032245,00-0033893,-0.009819885536439987,0.05438312416947058,-0.13109865199999998,0.09702044507500002
00-0032245_00-0034270,00-0032245,00-0034270,-0.0032176013113177494,0.05237810435469775,-0.11912084649999999,0.10625273000000002
00-0032245_00-0034972,00-0032245,00-0034972,-3.720342875797759e-4,0.053642362629887363,-0.11459253074999999,0.11020718675000003
00-0032245_00-0036322,00-0032245,00-0036322,-0.00502419475304515,0.05372121486397473,-0.118270078,0.10566394800000002
00-0032245_00-0036345,00-0032245,00-0036345,0.003285610797024101,0.054789633333492856,-0.10467528274999999,0.12069491575
00-0032268_00-0030061,00-0032268,00-0030061,0.004224368634168775,0.05441147274441723,-0.10576367325,0.12022038100000006
00-0032268_00-0030578,00-0032268,00-0030578,-0.005692196818766499,0.051522807683020616,-0.11319071774999999,0.10177208575000002
00-0032268_00-0031549,00-0032268,00-0031549,-0.0073787284330382,0.05404318315995087,-0.12012515475,0.10169424675000006
00-0032268_00-0031585,00-0032268,00-0031585,-0.0025430641509015003,0.0528060508036598,-0.11572305199999999,0.10471263575
00-0032268_00-0031610,00-0032268,00-0031610,0.00863326739332775,0.05427840027117118,-0.09778752099999999,0.12878430375
00-0032268_00-0031868,00-0032268,00-0031868,0.0057508125884425006,0.052283610423577584,-0.10184597275000001,0.11936659400000003
00-0032268_00-0034854,00-0032268,00-0034854,0.005112096994349749,0.050772351063781286,-0.09561605485,0.11504551850000003
00-0032268_00-0035208,00-0032268,00-0035208,0.006107559354649225,0.052327803364986235,-0.0993807934,0.12002732675000011
00-0032268_00-0035659,00-0032268,00-0035659,0.0030839118063570006,0.05276489961682201,-0.1056422095,0.11512930125000001
00-0032268_00-0036271,00-0032268,00-0036271,0.002342995190886116,0.05385991697753842,-0.10619705575,0.11506404875000006
00-0032268_00-0036626,00-0032268,00-0036626,-7.786550777229306e-4,0.05395794581475048,-0.1187865315,0.11053044150000003
00-0032268_00-0036970,00-0032268,00-0036970,-0.015986017815540127,0.05129461503597064,-0.1265965765,0.08423529832500001
00-0032268_00-0037132,00-0032268,00-0037132,4.4392357813700006e-4,0.05438500349085468,-0.11443725399999999,0.11427936125
00-0032268_00-0037238,00-0032268,00-0037238,-0.012264509126933925,0.051620968645081776,-0.1249408975,0.08892125117500001
00-0032268_00-0037263,00-0032268,00-0037263,0.0040751560566815075,0.05398197110284632,-0.10623151424999999,0.12139701050000001
00-0032434_00-0027942,00-0032434,00-0027942,-0.02197850244045425,0.052881684197439195,-0.14059997925,0.07276653862500002
00-0032434_00-0030456,00-0032434,00-0030456,0.008204334293600252,0.05216082816165418,-0.09403275924999999,0.12112754100000002
00-0032434_00-0032543,00-0032434,00-0032543,0.0034414555009504248,0.05573602335156648,-0.11459599525,0.12425259825000005
00-0032434_00-0033009,00-0032434,00-0033009,-0.00955533130536975,0.05279983165880999,-0.12595987774999998,0.09342501870000003
00-0032434_00-0033114,00-0032434,00-0033114,-0.006480869540594501,0.05486000815648812,-0.12686661324999998,0.10336951875000003
00-0032434_00-0033280,00-0032434,00-0033280,0.003065408418615101,0.05197564565706052,-0.10140103724999999,0.11363764500000001
00-0032434_00-0033288,00-0032434,00-0033288,0.005253025696828479,0.053684810700280354,-0.1057245985,0.12177729800000003
00-0032434_00-0033292,00-0032434,00-0033292,0.001495287377576626,0.05285186702308704,-0.10694070425,0.11403268100000001
00-0032434_00-0033526,00-0032434,00-0033526,0.003034459477993124,0.05444230141069144,-0.11292883525,0.11826663
00-0032434_00-0035291,00-0032434,00-0035291,-1.4745158779552967e-4,0.05313368004062645,-0.10977808124999999,0.10516135200000001
